filename,split,class,class_id,source,interference
cs_mcod00222.jpg,train,camouflage_soldier,1,real,False
cs_mcod00223.jpg,train,camouflage_soldier,1,real,False
cs_mcod00224.jpg,train,camouflage_soldier,1,real,False
cs_mcod00227.jpg,train,camouflage_soldier,1,real,False
cs_mcod00228.jpg,train,camouflage_soldier,1,real,False
cs_mcod00230.jpg,train,camouflage_soldier,1,real,False
cs_mcod00231.jpg,train,camouflage_soldier,1,real,False
cs_mcod00233.jpg,train,camouflage_soldier,1,real,False
cs_mcod00234.jpg,train,camouflage_soldier,1,real,False
cs_mcod00235.jpg,train,camouflage_soldier,1,real,False
cs_mcod00236.jpg,train,camouflage_soldier,1,real,False
cs_mcod00237.jpg,train,camouflage_soldier,1,real,False
cs_mcod00238.jpg,train,camouflage_soldier,1,real,False
cs_mcod00242.jpg,train,camouflage_soldier,1,real,False
cs_mcod00243.jpg,train,camouflage_soldier,1,real,False
cs_mcod00244.jpg,train,camouflage_soldier,1,real,False
cs_mcod00246.jpg,train,camouflage_soldier,1,real,False
cs_mcod00248.jpg,train,camouflage_soldier,1,real,False
cs_mcod00250.jpg,train,camouflage_soldier,1,real,False
cs_mcod00251.jpg,train,camouflage_soldier,1,real,False
cs_mcod00252.jpg,train,camouflage_soldier,1,real,False
cs_mcod00253.jpg,train,camouflage_soldier,1,real,False
cs_mcod00256.jpg,train,camouflage_soldier,1,real,False
cs_mcod00257.jpg,train,camouflage_soldier,1,real,False
cs_mcod00258.jpg,train,camouflage_soldier,1,real,False
cs_mcod00260.jpg,train,camouflage_soldier,1,real,False
cs_mcod00261.jpg,train,camouflage_soldier,1,real,False
cs_mcod00262.jpg,train,camouflage_soldier,1,real,False
cs_mcod00263.jpg,train,camouflage_soldier,1,real,False
cs_mcod00265.jpg,train,camouflage_soldier,1,real,False
cs_mcod00268.jpg,train,camouflage_soldier,1,real,False
cs_mcod00269.jpg,train,camouflage_soldier,1,real,False
cs_mcod00271.jpg,train,camouflage_soldier,1,real,False
cs_mcod00428.jpg,train,camouflage_soldier,1,real,False
cs_mcod00429.jpg,train,camouflage_soldier,1,real,False
cs_mcod00430.jpg,train,camouflage_soldier,1,real,False
cs_mcod00431.jpg,train,camouflage_soldier,1,real,False
cs_mcod00435.jpg,train,camouflage_soldier,1,real,False
cs_mcod00436.jpg,train,camouflage_soldier,1,real,False
cs_mcod00437.jpg,train,camouflage_soldier,1,real,False
cs_mcod00438.jpg,train,camouflage_soldier,1,real,False
cs_mcod00442.jpg,train,camouflage_soldier,1,real,False
cs_mcod00443.jpg,train,camouflage_soldier,1,real,False
cs_mcod00444.jpg,train,camouflage_soldier,1,real,False
cs_mcod00445.jpg,train,camouflage_soldier,1,real,False
cs_mcod00456.jpg,train,camouflage_soldier,1,real,False
cs_mcod00457.jpg,train,camouflage_soldier,1,real,False
cs_mcod00458.jpg,train,camouflage_soldier,1,real,False
cs_mcod00460.jpg,train,camouflage_soldier,1,real,False
cs_mcod00461.jpg,train,camouflage_soldier,1,real,False
cs_mcod00462.jpg,train,camouflage_soldier,1,real,False
cs_mcod00463.jpg,train,camouflage_soldier,1,real,False
cs_mcod00464.jpg,train,camouflage_soldier,1,real,False
cs_mcod00466.jpg,train,camouflage_soldier,1,real,False
cs_mcod00467.jpg,train,camouflage_soldier,1,real,False
cs_mcod00468.jpg,train,camouflage_soldier,1,real,False
cs_mcod00469.jpg,train,camouflage_soldier,1,real,False
cs_mcod00470.jpg,train,camouflage_soldier,1,real,False
cs_mcod00471.jpg,train,camouflage_soldier,1,real,False
cs_mcod00472.jpg,train,camouflage_soldier,1,real,False
cs_mcod00473.jpg,train,camouflage_soldier,1,real,False
cs_mcod00474.jpg,train,camouflage_soldier,1,real,False
cs_mcod00476.jpg,train,camouflage_soldier,1,real,False
cs_mcod00478.jpg,train,camouflage_soldier,1,real,False
cs_mcod00479.jpg,train,camouflage_soldier,1,real,False
cs_mcod00481.jpg,train,camouflage_soldier,1,real,False
cs_mcod00482.jpg,train,camouflage_soldier,1,real,False
cs_mcod00483.jpg,train,camouflage_soldier,1,real,False
cs_mcod00484.jpg,train,camouflage_soldier,1,real,False
cs_mcod00485.jpg,train,camouflage_soldier,1,real,False
cs_mcod00486.jpg,train,camouflage_soldier,1,real,False
cs_mcod00487.jpg,train,camouflage_soldier,1,real,False
cs_mcod00488.jpg,train,camouflage_soldier,1,real,False
cs_mcod00489.jpg,train,camouflage_soldier,1,real,False
cs_mcod00490.jpg,train,camouflage_soldier,1,real,False
cs_mcod00491.jpg,train,camouflage_soldier,1,real,False
cs_mcod00492.jpg,train,camouflage_soldier,1,real,False
cs_mcod00495.jpg,train,camouflage_soldier,1,real,False
cs_mcod00496.jpg,train,camouflage_soldier,1,real,False
cs_mcod00497.jpg,train,camouflage_soldier,1,real,False
cs_mcod00498.jpg,train,camouflage_soldier,1,real,False
cs_mcod00499.jpg,train,camouflage_soldier,1,real,False
cs_mcod00500.jpg,train,camouflage_soldier,1,real,False
cs_mcod00501.jpg,train,camouflage_soldier,1,real,False
cs_mcod00502.jpg,train,camouflage_soldier,1,real,False
cs_mcod00503.jpg,train,camouflage_soldier,1,real,False
cs_mcod00504.jpg,train,camouflage_soldier,1,real,False
cs_mcod00505.jpg,train,camouflage_soldier,1,real,False
cs_mcod00506.jpg,train,camouflage_soldier,1,real,False
cs_mcod00507.jpg,train,camouflage_soldier,1,real,False
cs_mcod00508.jpg,train,camouflage_soldier,1,real,False
cs_mcod00509.jpg,train,camouflage_soldier,1,real,False
cs_mcod00510.jpg,train,camouflage_soldier,1,real,False
cs_mcod00511.jpg,train,camouflage_soldier,1,real,False
cs_mcod00512.jpg,train,camouflage_soldier,1,real,False
cs_mcod00513.jpg,train,camouflage_soldier,1,real,False
cs_mcod00514.jpg,train,camouflage_soldier,1,real,False
cs_mcod00515.jpg,train,camouflage_soldier,1,real,False
cs_mcod00516.jpg,train,camouflage_soldier,1,real,False
cs_mcod00517.jpg,train,camouflage_soldier,1,real,False
cs_mcod00518.jpg,train,camouflage_soldier,1,real,False
cs_mcod00519.jpg,train,camouflage_soldier,1,real,False
cs_mcod00520.jpg,train,camouflage_soldier,1,real,False
cs_mcod00521.jpg,train,camouflage_soldier,1,real,False
cs_mcod00522.jpg,train,camouflage_soldier,1,real,False
cs_mcod00523.jpg,train,camouflage_soldier,1,real,False
cs_mcod00525.jpg,train,camouflage_soldier,1,real,False
cs_mcod00526.jpg,train,camouflage_soldier,1,real,False
cs_mcod00527.jpg,train,camouflage_soldier,1,real,False
cs_mcod00528.jpg,train,camouflage_soldier,1,real,False
cs_mcod00529.jpg,train,camouflage_soldier,1,real,False
cs_mcod00530.jpg,train,camouflage_soldier,1,real,False
cs_mcod00531.jpg,train,camouflage_soldier,1,real,False
cs_mcod00532.jpg,train,camouflage_soldier,1,real,False
cs_mcod00533.jpg,train,camouflage_soldier,1,real,False
cs_mcod00534.jpg,train,camouflage_soldier,1,real,False
cs_mcod00537.jpg,train,camouflage_soldier,1,real,False
cs_mcod00539.jpg,train,camouflage_soldier,1,real,False
cs_mcod00540.jpg,train,camouflage_soldier,1,real,False
cs_mcod00542.jpg,train,camouflage_soldier,1,real,False
cs_mcod00544.jpg,train,camouflage_soldier,1,real,False
cs_mcod00545.jpg,train,camouflage_soldier,1,real,False
cs_mcod00547.jpg,train,camouflage_soldier,1,real,False
cs_mcod00549.jpg,train,camouflage_soldier,1,real,False
cs_mcod00550.jpg,train,camouflage_soldier,1,real,False
cs_mcod00551.jpg,train,camouflage_soldier,1,real,False
cs_mcod00552.jpg,train,camouflage_soldier,1,real,False
cs_mcod00553.jpg,train,camouflage_soldier,1,real,False
cs_mcod00554.jpg,train,camouflage_soldier,1,real,False
cs_mcod00555.jpg,train,camouflage_soldier,1,real,False
cs_mcod00556.jpg,train,camouflage_soldier,1,real,False
cs_mcod00557.jpg,train,camouflage_soldier,1,real,False
cs_mcod00558.jpg,train,camouflage_soldier,1,real,False
cs_mcod00559.jpg,train,camouflage_soldier,1,real,False
cs_mcod00560.jpg,train,camouflage_soldier,1,real,False
cs_mcod00561.jpg,train,camouflage_soldier,1,real,False
cs_mcod00562.jpg,train,camouflage_soldier,1,real,False
cs_mcod00564.jpg,train,camouflage_soldier,1,real,False
cs_mcod00565.jpg,train,camouflage_soldier,1,real,False
cs_mcod00566.jpg,train,camouflage_soldier,1,real,False
cs_mcod00567.jpg,train,camouflage_soldier,1,real,False
cs_mcod00568.jpg,train,camouflage_soldier,1,real,False
cs_mcod00569.jpg,train,camouflage_soldier,1,real,False
cs_mcod00570.jpg,train,camouflage_soldier,1,real,False
cs_mcod00571.jpg,train,camouflage_soldier,1,real,False
cs_mcod00572.jpg,train,camouflage_soldier,1,real,False
cs_mcod00573.jpg,train,camouflage_soldier,1,real,False
cs_mcod00574.jpg,train,camouflage_soldier,1,real,False
cs_mcod00576.jpg,train,camouflage_soldier,1,real,False
cs_mcod00577.jpg,train,camouflage_soldier,1,real,False
cs_mcod00578.jpg,train,camouflage_soldier,1,real,False
cs_mcod00579.jpg,train,camouflage_soldier,1,real,False
cs_mcod00580.jpg,train,camouflage_soldier,1,real,False
cs_mcod00581.jpg,train,camouflage_soldier,1,real,False
cs_mcod00582.jpg,train,camouflage_soldier,1,real,False
cs_mcod00583.jpg,train,camouflage_soldier,1,real,False
cs_mcod00584.jpg,train,camouflage_soldier,1,real,False
cs_mcod00585.jpg,train,camouflage_soldier,1,real,False
cs_mcod00586.jpg,train,camouflage_soldier,1,real,False
cs_mcod00587.jpg,train,camouflage_soldier,1,real,False
cs_mcod00588.jpg,train,camouflage_soldier,1,real,False
cs_mcod00589.jpg,train,camouflage_soldier,1,real,False
cs_mcod00590.jpg,train,camouflage_soldier,1,real,False
cs_mcod00591.jpg,train,camouflage_soldier,1,real,False
cs_mcod00593.jpg,train,camouflage_soldier,1,real,False
cs_mcod00594.jpg,train,camouflage_soldier,1,real,False
cs_mcod00595.jpg,train,camouflage_soldier,1,real,False
cs_mcod00596.jpg,train,camouflage_soldier,1,real,False
cs_mcod00597.jpg,train,camouflage_soldier,1,real,False
cs_mcod00598.jpg,train,camouflage_soldier,1,real,False
cs_mcod00599.jpg,train,camouflage_soldier,1,real,False
cs_mcod00600.jpg,train,camouflage_soldier,1,real,False
cs_mcod00601.jpg,train,camouflage_soldier,1,real,False
cs_mcod00602.jpg,train,camouflage_soldier,1,real,False
cs_mcod00604.jpg,train,camouflage_soldier,1,real,False
cs_mcod00630.jpg,train,camouflage_soldier,1,real,False
cs_mcod00631.jpg,train,camouflage_soldier,1,real,False
cs_mcod00633.jpg,train,camouflage_soldier,1,real,False
cs_mcod00634.jpg,train,camouflage_soldier,1,real,False
cs_mcod00636.jpg,train,camouflage_soldier,1,real,False
cs_mcod00638.jpg,train,camouflage_soldier,1,real,False
cs_mcod00639.jpg,train,camouflage_soldier,1,real,False
cs_mcod00646.jpg,train,camouflage_soldier,1,real,False
cs_mcod00648.jpg,train,camouflage_soldier,1,real,False
cs_mcod00650.jpg,train,camouflage_soldier,1,real,False
cs_mcod00651.jpg,train,camouflage_soldier,1,real,False
cs_mcod00656.jpg,train,camouflage_soldier,1,real,False
cs_mcod00660.jpg,train,camouflage_soldier,1,real,False
cs_mcod00663.jpg,train,camouflage_soldier,1,real,False
cs_mcod00664.jpg,train,camouflage_soldier,1,real,False
cs_mcod00665.jpg,train,camouflage_soldier,1,real,False
cs_mcod00666.jpg,train,camouflage_soldier,1,real,False
cs_mcod00667.jpg,train,camouflage_soldier,1,real,False
cs_mcod00669.jpg,train,camouflage_soldier,1,real,False
cs_mcod00670.jpg,train,camouflage_soldier,1,real,False
cs_mcod00671.jpg,train,camouflage_soldier,1,real,False
cs_mcod00672.jpg,train,camouflage_soldier,1,real,False
cs_mcod00674.jpg,train,camouflage_soldier,1,real,False
cs_mcod00675.jpg,train,camouflage_soldier,1,real,False
cs_mcod00676.jpg,train,camouflage_soldier,1,real,False
cs_mcod00677.jpg,train,camouflage_soldier,1,real,False
cs_mcod00678.jpg,train,camouflage_soldier,1,real,False
cs_mcod00679.jpg,train,camouflage_soldier,1,real,False
cs_mcod00680.jpg,train,camouflage_soldier,1,real,False
cs_mcod00681.jpg,train,camouflage_soldier,1,real,False
cs_mcod00682.jpg,train,camouflage_soldier,1,real,False
cs_mcod00685.jpg,train,camouflage_soldier,1,real,False
cs_mcod00688.jpg,train,camouflage_soldier,1,real,False
cs_mcod00689.jpg,train,camouflage_soldier,1,real,False
cs_mcod00690.jpg,train,camouflage_soldier,1,real,False
cs_mcod00693.jpg,train,camouflage_soldier,1,real,False
cs_mcod00697.jpg,train,camouflage_soldier,1,real,False
cs_mcod00709.jpg,train,camouflage_soldier,1,real,False
cs_mcod00710.jpg,train,camouflage_soldier,1,real,False
cs_mcod00711.jpg,train,camouflage_soldier,1,real,False
cs_mcod00712.jpg,train,camouflage_soldier,1,real,False
cs_mcod00713.jpg,train,camouflage_soldier,1,real,False
cs_mcod00715.jpg,train,camouflage_soldier,1,real,False
cs_mcod00719.jpg,train,camouflage_soldier,1,real,False
cs_mcod00723.jpg,train,camouflage_soldier,1,real,False
cs_mcod00727.jpg,train,camouflage_soldier,1,real,False
cs_mcod00730.jpg,train,camouflage_soldier,1,real,False
cs_mcod00731.jpg,train,camouflage_soldier,1,real,False
cs_mcod00734.jpg,train,camouflage_soldier,1,real,False
cs_mcod00735.jpg,train,camouflage_soldier,1,real,False
cs_mcod00736.jpg,train,camouflage_soldier,1,real,False
cs_mcod00738.jpg,train,camouflage_soldier,1,real,False
cs_mcod00739.jpg,train,camouflage_soldier,1,real,False
cs_mcod00741.jpg,train,camouflage_soldier,1,real,False
cs_mcod00742.jpg,train,camouflage_soldier,1,real,False
cs_mcod00745.jpg,train,camouflage_soldier,1,real,False
cs_mcod00746.jpg,train,camouflage_soldier,1,real,False
cs_mcod00748.jpg,train,camouflage_soldier,1,real,False
cs_mcod00752.jpg,train,camouflage_soldier,1,real,False
cs_mcod00756.jpg,train,camouflage_soldier,1,real,False
cs_mcod00757.jpg,train,camouflage_soldier,1,real,False
cs_mcod00759.jpg,train,camouflage_soldier,1,real,False
cs_mcod00760.jpg,train,camouflage_soldier,1,real,False
cs_mcod00761.jpg,train,camouflage_soldier,1,real,False
cs_mcod00762.jpg,train,camouflage_soldier,1,real,False
cs_mcod00767.jpg,train,camouflage_soldier,1,real,False
cs_mcod00768.jpg,train,camouflage_soldier,1,real,False
cs_mcod00769.jpg,train,camouflage_soldier,1,real,False
cs_mcod00770.jpg,train,camouflage_soldier,1,real,False
cs_mcod00771.jpg,train,camouflage_soldier,1,real,False
cs_mcod00773.jpg,train,camouflage_soldier,1,real,False
cs_mcod00775.jpg,train,camouflage_soldier,1,real,False
cs_mcod00777.jpg,train,camouflage_soldier,1,real,False
cs_mcod00778.jpg,train,camouflage_soldier,1,real,False
cs_mcod00780.jpg,train,camouflage_soldier,1,real,False
cs_mcod00781.jpg,train,camouflage_soldier,1,real,False
cs_mcod00783.jpg,train,camouflage_soldier,1,real,False
cs_mcod00784.jpg,train,camouflage_soldier,1,real,False
cs_mcod00785.jpg,train,camouflage_soldier,1,real,False
cs_mcod00786.jpg,train,camouflage_soldier,1,real,False
cs_mcod00787.jpg,train,camouflage_soldier,1,real,False
cs_mcod00788.jpg,train,camouflage_soldier,1,real,False
cs_mcod00789.jpg,train,camouflage_soldier,1,real,False
cs_mcod00790.jpg,train,camouflage_soldier,1,real,False
cs_mcod00791.jpg,train,camouflage_soldier,1,real,False
cs_mcod00792.jpg,train,camouflage_soldier,1,real,False
cs_mcod00793.jpg,train,camouflage_soldier,1,real,False
cs_mcod00794.jpg,train,camouflage_soldier,1,real,False
cs_mcod00795.jpg,train,camouflage_soldier,1,real,False
cs_mcod00796.jpg,train,camouflage_soldier,1,real,False
cs_mcod00797.jpg,train,camouflage_soldier,1,real,False
cs_mcod00798.jpg,train,camouflage_soldier,1,real,False
cs_mcod00799.jpg,train,camouflage_soldier,1,real,False
cs_mcod00800.jpg,train,camouflage_soldier,1,real,False
cs_mcod00801.jpg,train,camouflage_soldier,1,real,False
cs_mcod00802.jpg,train,camouflage_soldier,1,real,False
cs_mcod00803.jpg,train,camouflage_soldier,1,real,False
cs_mcod00804.jpg,train,camouflage_soldier,1,real,False
cs_mcod00805.jpg,train,camouflage_soldier,1,real,False
cs_mcod00806.jpg,train,camouflage_soldier,1,real,False
cs_mcod00807.jpg,train,camouflage_soldier,1,real,False
cs_mcod00808.jpg,train,camouflage_soldier,1,real,False
cs_mcod00809.jpg,train,camouflage_soldier,1,real,False
cs_mcod00810.jpg,train,camouflage_soldier,1,real,False
cs_mcod00811.jpg,train,camouflage_soldier,1,real,False
cs_mcod00812.jpg,train,camouflage_soldier,1,real,False
cs_mcod00813.jpg,train,camouflage_soldier,1,real,False
cs_mcod00814.jpg,train,camouflage_soldier,1,real,False
cs_mcod00821.jpg,train,camouflage_soldier,1,real,False
cs_mcod00822.jpg,train,camouflage_soldier,1,real,False
cs_mcod00823.jpg,train,camouflage_soldier,1,real,False
cs_mcod00824.jpg,train,camouflage_soldier,1,real,False
cs_mcod00825.jpg,train,camouflage_soldier,1,real,False
cs_mcod00826.jpg,train,camouflage_soldier,1,real,False
cs_mcod00827.jpg,train,camouflage_soldier,1,real,False
cs_mcod00828.jpg,train,camouflage_soldier,1,real,False
cs_mcod00829.jpg,train,camouflage_soldier,1,real,False
cs_mcod00830.jpg,train,camouflage_soldier,1,real,False
cs_mcod00831.jpg,train,camouflage_soldier,1,real,False
cs_mcod00832.jpg,train,camouflage_soldier,1,real,False
cs_mcod00833.jpg,train,camouflage_soldier,1,real,False
cs_mcod00834.jpg,train,camouflage_soldier,1,real,False
cs_mcod00835.jpg,train,camouflage_soldier,1,real,False
cs_mcod00836.jpg,train,camouflage_soldier,1,real,False
cs_mcod00837.jpg,train,camouflage_soldier,1,real,False
cs_mcod00843.jpg,train,camouflage_soldier,1,real,False
cs_mcod00846.jpg,train,camouflage_soldier,1,real,False
cs_mcod00847.jpg,train,camouflage_soldier,1,real,False
cs_mcod00848.jpg,train,camouflage_soldier,1,real,False
cs_mcod00857.jpg,train,camouflage_soldier,1,real,False
cs_mcod00861.jpg,train,camouflage_soldier,1,real,False
cs_mcod00869.jpg,train,camouflage_soldier,1,real,False
cs_mcod00870.jpg,train,camouflage_soldier,1,real,False
cs_mcod00871.jpg,train,camouflage_soldier,1,real,False
cs_mcod00872.jpg,train,camouflage_soldier,1,real,False
cs_mcod00873.jpg,train,camouflage_soldier,1,real,False
cs_mcod00874.jpg,train,camouflage_soldier,1,real,False
cs_mcod00875.jpg,train,camouflage_soldier,1,real,False
cs_mcod00876.jpg,train,camouflage_soldier,1,real,False
cs_mcod00877.jpg,train,camouflage_soldier,1,real,False
cs_mcod00878.jpg,train,camouflage_soldier,1,real,False
cs_mcod00879.jpg,train,camouflage_soldier,1,real,False
cs_mcod00880.jpg,train,camouflage_soldier,1,real,False
cs_mcod00881.jpg,train,camouflage_soldier,1,real,False
cs_mcod00882.jpg,train,camouflage_soldier,1,real,False
cs_mcod00883.jpg,train,camouflage_soldier,1,real,False
cs_mcod00884.jpg,train,camouflage_soldier,1,real,False
cs_mcod00885.jpg,train,camouflage_soldier,1,real,False
cs_mcod00886.jpg,train,camouflage_soldier,1,real,False
cs_mcod00887.jpg,train,camouflage_soldier,1,real,False
cs_mcod00888.jpg,train,camouflage_soldier,1,real,False
cs_mcod00889.jpg,train,camouflage_soldier,1,real,False
cs_mcod00890.jpg,train,camouflage_soldier,1,real,False
cs_mcod00891.jpg,train,camouflage_soldier,1,real,False
cs_mcod00892.jpg,train,camouflage_soldier,1,real,False
cs_mcod00893.jpg,train,camouflage_soldier,1,real,False
cs_mcod00894.jpg,train,camouflage_soldier,1,real,False
cs_mcod00895.jpg,train,camouflage_soldier,1,real,False
cs_mcod00896.jpg,train,camouflage_soldier,1,real,False
cs_mcod00897.jpg,train,camouflage_soldier,1,real,False
cs_mcod00898.jpg,train,camouflage_soldier,1,real,False
cs_mcod00899.jpg,train,camouflage_soldier,1,real,False
cs_mcod00900.jpg,train,camouflage_soldier,1,real,False
cs_mcod00901.jpg,train,camouflage_soldier,1,real,False
cs_mcod00902.jpg,train,camouflage_soldier,1,real,False
cs_mcod00903.jpg,train,camouflage_soldier,1,real,False
cs_mcod00904.jpg,train,camouflage_soldier,1,real,False
cs_mcod00905.jpg,train,camouflage_soldier,1,real,False
cs_mcod00906.jpg,train,camouflage_soldier,1,real,False
cs_mcod00907.jpg,train,camouflage_soldier,1,real,False
cs_mcod00908.jpg,train,camouflage_soldier,1,real,False
cs_mcod00909.jpg,train,camouflage_soldier,1,real,False
